0.2628571429,0.0019150353,0.1530210563,0,0,0,0
0.2657142857,0.0038105956,0.1795589012,-0.9951691811,9.288245691,0,0
0.2685714286,-0.0037716458,0.206096746,-1.990338362,6.634461208,-265.3784483,-265.3784483
0.2714285714,-0.0075627664,0.2174701081,-1.990338362,6.634461208,165.8615302,0
0.2742857143,-0.0151450078,0.2440079529,-1.492753772,7.961353449,281.9646013,-99.51691811
0.2771428571,-0.016092788,0.2629635564,0,5.473430496,265.3784483,-480.9984375
0.28,-0.0151450078,0.2752846986,0,4.975845906,66.34461208,132.6892242
0.2828571429,-0.016092788,0.2913969615,0.1658615302,6.468599677,-82.93076509,414.6538255
0.2857142857,-0.0141972277,0.3122481253,-0.1658615302,7.463768858,-116.1030711,-348.3092134
0.2885714286,-0.0170405682,0.3340470693,-0.8293076509,4.809984375,-49.75845906,-414.6538255
0.2914285714,-0.0189361285,0.3397337503,-0.3317230604,3.980676725,0,-66.34461208
0.2942857143,-0.0189361285,0.3567937934,-0.6634461208,5.473430496,-66.34461208,281.9646013
0.2971428571,-0.0227272492,0.371010496,-0.9951691811,5.141707436,99.51691811,-215.6199892
0.3,-0.0246228096,0.3861749788,0,4.478261315,132.6892242,-248.7922953
0.3028571429,-0.0227272492,0.3966005607,0,3.483092134,-99.51691811,-149.2753772
0.3057142857,-0.0246228096,0.4060783624,-0.8293076509,3.648953664,-82.93076509,-99.51691811
0.3085714286,-0.0274661501,0.4174517245,-0.4975845906,3.151369074,16.58615302,-49.75845906
0.3114285714,-0.0274661501,0.4240861857,-0.4975845906,2.985507543,82.93076509,-33.17230604
0.3142857143,-0.0303094906,0.4345117676,-0.3317230604,3.317230604,66.34461208,-66.34461208
0.3171428571,-0.0293617104,0.4430417891,0.1658615302,2.487922953,-16.58615302,-215.6199892
0.32,-0.0293617104,0.4487284702,-0.4975845906,1.990338362,-82.93076509,-165.8615302
0.3228571429,-0.0322050509,0.4544151512,-0.4975845906,1.658615302,-82.93076509,-33.17230604
0.3257142857,-0.0322050509,0.4582062719,-0.6634461208,1.658615302,33.17230604,-66.34461208
0.3285714286,-0.0359961716,0.4638929529,-0.6634461208,1.492753772,33.17230604,-16.58615302
0.3314285714,-0.0359961716,0.4667362934,-0.1658615302,1.326892242,16.58615302,-132.6892242
0.3342857143,-0.0369439518,0.4714751943,-0.6634461208,0.9951691811,-33.17230604,-165.8615302
0.3371428571,-0.0397872923,0.4724229745,-0.4975845906,0.1658615302,16.58615302,-182.4476832
0.34,-0.0397872923,0.4724229745,-0.3317230604,0,-33.17230604,0
0.3428571429,-0.0416828527,0.4724229745,-0.8293076509,0.1658615302,-16.58615302,-16.58615302
0.3457142857,-0.0445261932,0.4733707547,-0.4975845906,0,49.75845906,-165.8615302
0.3485714286,-0.0445261932,0.4724229745,-0.3317230604,-0.8293076509,66.34461208,-182.4476832
0.3514285714,-0.0464217535,0.4686318538,-0.3317230604,-1.161030711,-66.34461208,-16.58615302
0.3542857143,-0.0464217535,0.4657885133,-0.4975845906,-0.8293076509,16.58615302,-82.93076509
0.3571428571,-0.049265094,0.4638929529,-0.4975845906,-1.492753772,-82.93076509,-116.1030711
0.36,-0.049265094,0.4572584917,-0.6634461208,-1.824476832,0,-49.75845906
0.3628571429,-0.0530562147,0.453467371,-0.8293076509,-1.492753772,-16.58615302,-49.75845906
0.3657142857,-0.0540039949,0.4487284702,-0.4975845906,-2.156199892,82.93076509,-215.6199892
0.3685714286,-0.0558995552,0.4411462288,-0.4975845906,-2.819646013,16.58615302,-116.1030711
0.3714285714,-0.0568473354,0.4326162072,-0.3317230604,-2.819646013,0,-116.1030711
0.3742857143,-0.0577951156,0.4250339659,-0.4975845906,-3.317230604,-82.93076509,-66.34461208
